Region,Confirmed,Recovered,Deceased
Australia,15.0,10.0,0.0
Belgium,1.0,1.0,0.0
Cambodia,1.0,1.0,0.0
Canada,8.0,1.0,0.0
China,75077.0,18014.0,2238.0
Diamond Princess,634.0,1.0,2.0
Egypt,1.0,0.0,0.0
Finland,1.0,1.0,0.0
France,12.0,4.0,1.0
Germany,16.0,12.0,0.0
India,3.0,3.0,0.0
Iran,5.0,0.0,2.0
Italy,3.0,0.0,0.0
Japan,95.0,18.0,2.0
South Korea,104.0,16.0,1.0
Malaysia,22.0,15.0,0.0
Nepal,1.0,1.0,0.0
Philippines,3.0,1.0,1.0
Russia,2.0,2.0,0.0
Singapore,84.0,34.0,0.0
Spain,2.0,2.0,0.0
Sri Lanka,1.0,1.0,0.0
Sweden,1.0,0.0,0.0
Taiwan,24.0,2.0,1.0
Thailand,35.0,17.0,0.0
United States of America,14.0,3.0,0.0
United Arab Emirates,9.0,4.0,0.0
United Kingdom,22.0,8.0,0.0
Vietnam,16.0,7.0,0.0
Global Total,76212.0,18179.0,2248.0
